track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
44,0.664,0.958,1,-2.886,1,0.108,0.00235,0.00196,0.489,0.428,125.97
53,0.803,0.984,1,-3.93,1,0.0548,2.7e-4,0.846,0.0434,0.371,127.994
62,0.836,0.949,11,-4.127,0,0.0786,0.00295,0.247,0.0542,0.506,126.007
36,0.875,0.704,11,-4.198,0,0.146,0.0312,0.518,0.132,0.494,126.997
50,0.839,0.922,0,-3.166,1,0.0568,0.0215,0.00936,0.0548,0.328,122.986
40,0.673,0.965,9,-4.085,1,0.201,0.00373,5.22e-4,0.0954,0.53,125.955
49,0.715,0.968,11,-2.06,0,0.339,0.0221,0.0258,0.59,0.484,127.931
41,0.604,0.88,1,-4.059,1,0.0967,0.0135,0.467,0.0706,0.242,124.665
37,0.746,0.974,8,-2.416,0,0.149,0.00534,0.00592,0.309,0.402,125.032
29,0.786,0.964,7,-4.561,1,0.123,0.00399,0.793,0.128,0.466,125.988
48,0.675,0.925,1,-0.247,1,0.104,0.00323,0.758,0.112,0.192,170.084
40,0.858,0.943,1,-4.358,1,0.0663,7.59e-4,0.389,0.11,0.716,125.988
21,0.776,0.978,7,-3.109,1,0.152,0.104,0.765,0.0566,0.587,123.986
22,0.852,0.932,1,-2.259,1,0.247,0.038,0.149,0.801,0.49,124.034
33,0.626,0.973,7,-2.582,1,0.221,0.0417,0.00114,0.13,0.157,139.621
57,0.837,0.803,10,-7.823,0,0.184,0.0862,0.00597,0.0723,0.0374,127.995
47,0.676,0.903,11,-3.872,0,0.055,0.00457,0.617,0.138,0.642,125
40,0.816,0.97,2,-5.229,1,0.128,0.00107,0.832,0.32,0.893,127.007
32,0.829,0.688,2,-7.955,1,0.0473,0.00257,0.101,0.303,0.273,126.011
49,0.853,0.841,2,-4.894,1,0.307,0.00123,0.504,0.433,0.232,125.01
58,0.802,0.833,11,-3.986,0,0.339,0.00351,0.00169,0.36,0.452,132.006
56,0.599,0.92,2,-2.843,1,0.13,0.00119,0.403,0.209,0.285,179.986
38,0.902,0.722,11,-5.792,1,0.168,0.00855,0.165,0.0849,0.464,126.029
70,0.795,0.899,0,-4.202,1,0.0685,0.00235,3.92e-4,0.199,0.329,125.978
43,0.895,0.106,10,-8.614,0,0.0789,0.807,3.52e-5,0.0905,0.384,119.051
47,0.849,0.746,1,-6.189,1,0.129,0.00129,0.842,0.0209,0.586,128.014
34,0.88,0.635,6,-5.364,0,0.0451,0.00271,0.164,0.0814,0.784,126.043
53,0.34,0.775,11,-4.832,0,0.0551,0.00547,2.69e-4,0.27,0.226,75.199
27,0.63,0.886,5,-7.573,0,0.0281,0.202,2.49e-5,0.0708,0.877,123.974
45,0.684,0.642,6,-9.127,0,0.0285,0.0181,0.00626,0.139,0.316,119.974
72,0.486,0.896,11,-6.189,0,0.0346,0.0015,0.0443,0.217,0.195,123.967
53,0.834,0.661,0,-6.677,1,0.0621,0.0777,3.38e-5,0.238,0.458,122.978
50,0.61,0.753,0,-5.688,1,0.119,0.0646,0,0.133,0.606,128.074
76,0.722,0.812,9,-3.352,0,0.0924,0.0205,2.51e-5,0.131,0.657,124.909
49,0.718,0.865,9,-5.22,0,0.0369,0.0225,1.61e-6,0.0731,0.207,121.931
70,0.732,0.85,1,-5.999,1,0.0444,0.114,2.02e-6,0.0388,0.372,124.024
48,0.681,0.866,0,-3.141,1,0.0404,0.201,0,0.28,0.308,124.983
49,0.6,0.78,4,-5.196,1,0.0379,0.0314,0,0.116,0.437,122.038
63,0.436,0.858,1,-4.069,0,0.104,0.0554,0,0.173,0.502,122.568
60,0.728,0.875,9,-4.049,0,0.0406,8.69e-4,0.00139,0.315,0.64,124.037
43,0.813,0.818,11,-5.549,1,0.0817,0.00119,0.0225,0.0192,0.94,121.996
56,0.367,0.783,6,-4.504,1,0.154,0.00515,0,0.0545,0.289,88.013
50,0.751,0.719,11,-6.137,0,0.101,0.0365,0.0146,0.203,0.292,122.05
55,0.371,0.694,4,-5.598,0,0.0401,0.015,0,0.21,0.308,119.991
39,0.731,0.516,6,-7.324,0,0.0385,0.0431,1.77e-6,0.519,0.724,120.015
47,0.695,0.772,7,-5.998,0,0.0643,0.0323,0.00133,0.147,0.342,124.058
71,0.687,0.707,4,-6.19,1,0.0328,0.0536,9.29e-5,0.16,0.607,127.033
61,0.601,0.813,9,-5.233,0,0.0624,0.0105,0,0.125,0.384,127.18
66,0.679,0.866,2,-3.754,1,0.0566,0.0337,0,0.0688,0.441,121.927
41,0.739,0.923,8,-4.512,0,0.0583,0.202,0,0.186,0.778,124.01
26,0.651,0.659,9,-6.952,0,0.0318,0.394,0,0.0882,0.526,126.034
34,0.784,0.906,11,-3.001,0,0.197,0.0588,0,0.342,0.758,126.021
10,0.69,0.78,5,-4.446,0,0.0594,0.00733,0.00183,0.0729,0.238,126.07
69,0.714,0.795,9,-4.621,0,0.0354,0.013,2.33e-5,0.0917,0.347,123.002
58,0.569,0.889,9,-5.419,1,0.0333,0.00779,0,0.304,0.584,128.001
66,0.667,0.635,6,-5.924,1,0.0365,0.0534,0,0.0963,0.217,119.948
75,0.669,0.895,5,-3.787,0,0.0575,0.128,0,0.297,0.576,124.964
29,0.56,0.588,9,-9.975,1,0.0448,0.331,0,0.136,0.403,121.96
39,0.673,0.672,5,-6.699,0,0.0612,0.0119,0,0.237,0.62,114.957
49,0.682,0.838,6,-5.698,0,0.0453,0.053,0,0.336,0.807,109.947
80,0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011
67,0.447,0.684,9,-4.721,0,0.09,0.175,0,0.478,0.437,125.655
24,0.677,0.726,9,-5.617,1,0.0408,0.158,0,0.336,0.542,102.056
60,0.664,0.855,0,-4.462,1,0.0983,0.216,0,0.0868,0.716,125.025
33,0.575,0.974,3,-1.693,0,0.117,0.221,0.00967,0.0949,0.534,127.776
52,0.774,0.8,11,-2.716,0,0.0311,0.0746,4.42e-6,0.0703,0.444,124.957
43,0.712,0.744,4,-5.496,1,0.0447,0.017,1.25e-5,0.532,0.615,107.968
63,0.621,0.898,10,-4.569,1,0.0401,0.0976,1.08e-5,0.404,0.332,124.018
68,0.424,0.694,6,-4.912,0,0.0386,0.0573,9.37e-4,0.133,0.0801,128.034
61,0.672,0.944,0,-2.781,0,0.0481,0.0386,0.153,0.0455,0.464,125.964
48,0.628,0.673,1,-5.943,1,0.0406,0.0193,0,0.0858,0.57,149.955
40,0.734,0.862,4,-2.793,0,0.115,0.271,0,0.0681,0.791,123.009
71,0.673,0.596,10,-7.891,1,0.0354,0.166,0,0.11,0.19,123.969
52,0.435,0.751,1,-4.999,1,0.0599,0.128,0,0.253,0.346,124.332
38,0.542,0.864,3,-4.888,1,0.124,0.105,0,0.0993,0.158,127.809
65,0.603,0.649,11,-5.848,1,0.0476,0.0105,0,0.243,0.672,124.073
68,0.594,0.722,4,-5.751,0,0.0398,0.0156,0,0.0667,0.407,127.877
63,0.601,0.726,1,-4.827,1,0.0804,0.0053,0,0.0638,0.256,124.078
72,0.684,0.816,10,-5.211,0,0.0322,0.0181,0,0.0222,0.702,121.993
31,0.704,0.801,8,-5.655,0,0.161,0.227,0,0.17,0.522,100.004
63,0.378,0.963,5,-3.911,0,0.0682,0.00882,0.00357,0.294,0.16,103.406
77,0.414,0.486,6,-6.431,0,0.0311,0.0129,0,0.111,0.368,128.038
32,0.661,0.876,1,-4.254,0,0.0512,0.0473,0,0.0597,0.432,123.973
25,0.61,0.645,1,-5.737,1,0.0648,0.307,0,0.198,0.4,126.077
23,0.597,0.869,11,-3.484,1,0.0454,0.107,4.38e-5,0.118,0.479,130.024
0,0.539,0.912,7,-3.113,1,0.0454,0.111,0,0.252,0.233,128.016
27,0.666,0.855,4,-4.189,0,0.0412,0.0214,1.49e-5,0.0505,0.369,124.994
51,0.517,0.924,10,-4.063,1,0.0975,0.00403,0.307,0.369,0.498,128.127
50,0.653,0.911,9,-2.979,0,0.0645,0.0623,5.22e-5,0.301,0.335,125.959
50,0.583,0.738,7,-5.209,1,0.0402,0.311,0,0.148,0.523,113.978
36,0.619,0.639,7,-7.34,1,0.053900000000000003,0.0188,1e-4,0.0863,0.2,128.009
14,0.414,0.702,7,-3.315,1,0.0909,0.00721,0,0.162,0.338,96.989
38,0.602,0.863,4,-4.635,0,0.0435,4.98e-4,1.85e-5,0.122,0.112,128.01
43,0.719,0.743,6,-6.077,0,0.169,0.0101,1.82e-5,0.0371,0.542,102.016
21,0.668,0.766,10,-5.364,1,0.0927,0.0764,0,0.237,0.366,127.896
41,0.406,0.681,6,-5.201,1,0.0521,0.552,0,0.112,0.343,90.498
43,0.644,0.956,0,-3.055,0,0.158,0.0388,2.53e-4,0.331,0.538,121.995
43,0.667,0.841,10,-6.98,1,0.104,0.0075,1.45e-5,0.7,0.441,124.968
73,0.658,0.678,1,-4.407,1,0.058,0.303,0,0.361,0.662,97.976
69,0.703,0.832,0,-7.202,0,0.0689,0.00149,0.127,0.0696,0.667,122.029
62,0.45,0.898,8,-3.604,0,0.0395,0.0277,0.0616,0.166,0.22,127.983
40,0.705,0.695,6,-4.616,1,0.0327,0.0697,0,0.234,0.678,106.031
58,0.564,0.729,3,-4.897,1,0.0423,0.0283,2.17e-5,0.134,0.175,127.995
75,0.654,0.711,1,-7.438,0,0.0383,0.0214,0.00191,0.0903,0.198,127.957
57,0.595,0.797,8,-2.565,1,0.0466,0.0509,4.92e-6,0.104,0.221,122.801
58,0.522,0.941,1,-3.357,0,0.25,0.00621,3.63e-6,0.956,0.0994,130.088
59,0.381,0.712,5,-6.9,1,0.0355,4.08e-4,0.589,0.183,0.0378,127.967
66,0.678,0.819,8,-3.306,1,0.0313,0.191,0,0.159,0.499,90.004
47,0.6,0.947,6,-1.84,0,0.163,0.0395,0,0.1,0.347,126.045
38,0.571,0.813,2,-5.97,1,0.0822,0.158,0,0.531,0.31,127.894
34,0.558,0.93,0,-5.742,0,0.0404,0.0614,0.00238,0.137,0.454,119.97
55,0.653,0.708,10,-5.385,1,0.0345,0.109,0.0011,0.163,0.347,111.924
22,0.598,0.906,1,-5.21,1,0.191,0.00428,3.21e-5,0.18,0.153,126.001
48,0.494,0.81,3,-4.37,1,0.0533,0.0564,0,0.104,0.426,104.913
0,0.7,0.671,1,-5.372,1,0.0441,0.0452,1.08e-4,0.0794,0.554,99.009
0,0.631,0.932,5,-4.672,1,0.0427,0.00122,1.63e-6,0.102,0.705,124.037
68,0.708,0.868,6,-3.287,1,0.0431,0.0313,0,0.122,0.72,124.994
0,0.596,0.891,10,-3.243,0,0.0676,0.0323,2.22e-4,0.106,0.322,128.027
2,0.582,0.819,11,-4.564,1,0.0548,0.296,5.4e-4,0.222,0.302,125.819
1,0.509,0.675,5,-3.915,0,0.0419,0.286,3.13e-4,0.114,0.289,125.002
0,0.697,0.914,0,-2.129,1,0.13,0.162,0,0.141,0.364,124.923
46,0.591,0.737,7,-4.925,1,0.0309,0.0314,2.2e-5,0.0987,0.43,105.034
36,0.693,0.837,6,-8.246,0,0.0382,0.00756,2.96e-4,0.233,0.501,122.983
14,0.759,0.747,1,-6.257,0,0.0483,0.00907,0.154,0.0513,0.616,124.002
53,0.767,0.862,6,-3.157,1,0.0799,0.448,0,0.0806,0.767,125.997
0,0.635,0.868,4,-5.688,1,0.057,3.81e-4,0.717,0.0606,0.0833,127.962
0,0.814,0.813,7,-6.344,1,0.147,2.2e-4,0.893,0.371,0.223,128.012
0,0.603,0.784,3,-4.766,0,0.0333,0.00928,0.923,0.0936,0.131,127.98
1,0.615,0.919,11,-4.999,1,0.0367,0.00201,0.687,0.196,0.225,127.991
35,0.571,0.871,11,-5.938,0,0.47,0.00207,0.0929,0.399,0.447,128.062
9,0.662,0.81,11,-4.442,0,0.0441,0.00127,0.00653,0.0886,0.224,128.007
1,0.565,0.916,7,-4.715,0,0.052,0.00439,0.488,0.617,0.0795,127.844
31,0.525,0.825,9,-7.131,0,0.0372,0.0193,0.809,0.0962,0.196,127.963
3,0.488,0.841,5,-5.51,0,0.04,0.00197,0.127,0.801,0.0671,128.071
2,0.694,0.9,5,-5.245,1,0.0456,0.0984,0.946,0.473,0.294,127.995
0,0.498,0.871,3,-4.366,0,0.0553,0.00144,0.0165,0.0788,0.0375,127.794
0,0.604,0.966,7,-2.378,1,0.073,0.0015,0.331,0.11,0.234,127.981
2,0.601,0.962,3,-4.52,1,0.0427,0.00984,0.291,0.0977,0.0749,128.055
1,0.682,0.698,0,-5.679,1,0.0335,0.0087,0.834,0.237,0.257,128.058
0,0.476,0.771,9,-5.846,0,0.0412,0.0294,0.0136,0.553,0.164,128.018
1,0.602,0.965,10,-0.959,1,0.074,2.69e-4,0.00202,0.0859,0.215,128.14
0,0.513,0.913,10,-3.433,0,0.109,0.00442,1.68e-5,0.435,0.292,128.01
0,0.757,0.885,7,-5.109,0,0.146,9.21e-4,0.919,0.0484,0.258,128.009
0,0.54,0.917,2,-3.367,1,0.0547,4.39e-4,0.857,0.0833,0.1,127.976
2,0.513,0.917,7,-4.048,0,0.0628,0.00543,0.816,0.0592,0.145,128.024
10,0.682,0.967,1,-4.268,1,0.0396,0.00762,0.278,0.0614,0.188,110.024
5,0.534,0.711,10,-5.927,0,0.0368,0.05,0.0031,0.135,0.3,128.102
0,0.549,0.86,8,-5.622,0,0.061,0.0177,0.208,0.186,0.581,128.07
0,0.731,0.909,7,-5.935,0,0.054,0.00768,0.852,0.0661,0.437,127.991
0,0.613,0.923,8,-5.131,1,0.0619,4.41e-4,0.874,0.0576,0.114,128.016
0,0.5,0.986,10,-2.197,1,0.322,0.00106,1.15e-4,0.283,0.24,127.972
0,0.648,0.973,6,-4.392,1,0.0872,6.44e-4,0.656,0.133,0.223,127.95
2,0.502,0.756,7,-6.118,0,0.0363,0.00429,0.769,0.377,0.062,128.125
0,0.545,0.972,2,-2.397,1,0.0715,1.97e-4,0.75,0.0773,0.435,128.012
2,0.588,0.927,6,-1.78,0,0.064,0.00293,0.403,0.211,0.254,127.946
2,0.607,0.707,9,-5.509,0,0.106,0.00842,1.71e-5,0.348,0.117,128.014
0,0.679,0.825,0,-6.059,0,0.0529,0.00702,0.00207,0.0658,0.313,126.986
39,0.719,0.718,8,-4.443,0,0.0429,1.69e-4,0.4,0.0507,0.588,128.014
2,0.73,0.896,9,-7.863,0,0.0692,7.27e-4,0.806,0.13,0.331,128.012
0,0.463,0.889,5,-3.189,1,0.126,0.0354,0.382,0.186,0.21,127.973
40,0.591,0.645,10,-4.062,1,0.045,0.0395,0.00134,0.112,0.0627,125.983
11,0.503,0.757,8,-6.319,1,0.0602,0.00239,4.73e-4,0.569,0.353,127.928
4,0.495,0.831,5,-5.812,0,0.0319,0.021,4.79e-5,0.495,0.414,128.064
0,0.577,0.919,1,-5.51,1,0.0413,1.13e-4,0.856,0.145,0.385,127.966
0,0.719,0.812,8,-4.725,0,0.0614,0.019,0.623,0.494,0.496,126.019
13,0.636,0.833,8,-4.504,0,0.0452,0.625,0.0066,0.14,0.817,127.991
4,0.441,0.766,6,-5.921,0,0.0533,0.0181,1.6e-6,0.509,0.52,150.054
6,0.508,0.76,6,-5.62,1,0.087,0.0242,0.00138,0.13,0.11,125.979
0,0.674,0.869,7,-4.758,0,0.0417,6.67e-4,0.604,0.0652,0.071,127.802
2,0.504,0.847,7,-6.81,0,0.0442,0.00434,0,0.816,0.28,127.854
13,0.655,0.902,5,-4.118,0,0.0429,0.0128,0.149,0.273,0.315,128.024
2,0.618,0.535,1,-6.941,1,0.0421,0.00115,0,0.377,0.154,128.022
0,0.553,0.81,11,-5.631,0,0.054,0.00495,0.024,0.494,0.287,128.04
0,0.583,0.954,4,-4.786,0,0.0382,0.0204,0.0011,0.0832,0.429,126.012
80,0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99
0,0.731,0.937,5,-5.2,0,0.0504,0.00835,0.761,0.148,0.171,128.019
25,0.709,0.968,7,-2.876,1,0.195,0.00194,0.363,0.121,0.0394,127.992
4,0.68,0.867,7,-5.128,0,0.0437,0.0802,0.0423,0.0734,0.286,126.078
26,0.681,0.864,4,-2.951,0,0.049,0.026,5.63e-4,0.586,0.249,127.994
8,0.685,0.909,7,-3.407,0,0.0515,0.00512,0.157,0.654,0.355,126.018
0,0.675,0.822,5,-5.137,1,0.04,1.09e-4,0.851,0.172,0.144,127.994
0,0.719,0.894,5,-3.893,1,0.103,0.00863,0.351,0.0561,0.274,128.009
0,0.663,0.969,9,-1.968,0,0.119,0.0026,0.233,0.285,0.38,128.059
0,0.711,0.895,7,-1.567,1,0.0323,0.00977,0.925,0.149,0.161,128.014
0,0.554,0.822,0,-5.922,0,0.0545,4.19e-4,0.74,0.114,0.214,119.988
41,0.605,0.969,5,-1.88,0,0.118,0.0156,0.433,0.271,0.403,150.119
49,0.52,0.835,1,-7.775,1,0.0544,0.278,0.863,0.0711,0.373,127.955
54,0.506,0.726,5,-5.964,0,0.0366,0.00308,8.05e-5,0.266,0.266,128.044
51,0.517,0.828,8,-5.648,0,0.0482,9.69e-5,0.841,0.411,0.0605,128.077
49,0.509,0.729,1,-4.773,1,0.0343,0.0732,2.73e-5,0.233,0.196,127.871
0,0.701,0.657,1,-4.622,0,0.118,0.0131,0.133,0.104,0.353,128.006
0,0.725,0.996,0,1.135,1,0.0877,0.152,0.0963,0.295,0.355,125.054
0,0.555,0.843,9,-5.265,0,0.057,7.54e-4,0.812,0.121,0.217,128.079
0,0.613,0.902,7,-4.407,1,0.0453,6.5e-4,0.00434,0.322,0.252,127.956
52,0.733,0.821,7,-6.021,1,0.0991,6.43e-4,0.373,0.0617,0.63,128.013
54,0.682,0.936,10,-3.934,0,0.0578,0.00325,0.00555,0.237,0.207,128.023
77,0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042
39,0.696,0.93,3,-4.918,0,0.0515,0.0128,0.624,0.0881,0.505,127.992
0,0.712,0.946,9,-2.37,1,0.0954,0.023,0.445,0.12,0.398,127.965
8,0.589,0.923,1,-5.461,1,0.0353,0.00118,0.338,0.071,0.0378,128.041
38,0.689,0.962,1,-6.555,0,0.136,0.00216,0.411,0.123,0.0422,117.988
0,0.673,0.862,2,-7.102,1,0.0887,2.03e-4,0.794,0.0442,0.285,127.983
0,0.637,0.771,5,-4.616,1,0.0417,1e-4,0.554,0.563,0.0383,120.019
0,0.611,0.947,2,-3.003,1,0.174,0.00932,0.737,0.1,0.0945,127.964
51,0.604,0.796,1,-2.416,0,0.0597,0.0126,0,0.106,0.225,127.991
0,0.723,0.784,2,-5.547,1,0.0334,0.0107,0.772,0.0791,0.369,128.027
28,0.583,0.88,11,-3.291,0,0.0391,0.00332,0.32,0.0961,0.0717,150.003
31,0.61,0.934,0,-3.984,1,0.16,0.0024,0.00345,0.396,0.512,128.01
60,0.597,0.931,7,-4.026,0,0.0329,6.36e-4,0.821,0.0593,0.267,128.031
0,0.635,0.923,3,-3.273,0,0.0505,0.00169,0.00393,0.208,0.159,128.032
0,0.765,0.881,1,-4.788,1,0.084,0.00486,0.682,0.323,0.599,128.033
55,0.576,0.733,7,-5.278,0,0.0288,0.00135,2.15e-4,0.107,0.551,150.12
0,0.77,0.853,5,-3.793,0,0.089,0.0232,0.0805,0.0337,0.683,127.973
1,0.624,0.847,11,-5.462,0,0.034,0.0238,0.902,0.0674,0.179,125.997
0,0.573,0.926,5,-4.175,1,0.0406,8.48e-4,0.243,0.0886,0.623,128.045
0,0.614,0.957,3,-4.417,1,0.0804,7.25e-4,0.0752,0.242,0.302,128.005
0,0.806,0.816,6,-4.974,0,0.0443,0.0108,0.244,0.601,0.351,126.015
0,0.607,0.972,11,-2.985,0,0.047,0.00481,0.287,0.072,0.251,125.011
16,0.589,0.959,2,-2.817,1,0.15,0.00176,4.45e-4,0.501,0.422,127.993
0,0.586,0.881,11,-4.015,0,0.0514,0.012,2.07e-4,0.571,0.154,125.999
1,0.694,0.912,9,-3.1,0,0.173,0.0225,0.00341,0.267,0.31,125.992
1,0.659,0.946,1,-3.071,1,0.0504,0.0128,0.794,0.148,0.487,128.019
0,0.662,0.81,9,-9.396,1,0.0316,0.0105,0.0733,0.166,0.455,120.01
42,0.61,0.907,2,-5.224,1,0.154,0.0207,3.82e-5,0.165,0.515,126.235
0,0.578,0.963,8,-2.337,0,0.158,0.0254,1.13e-5,0.0604,0.509,126.075
50,0.649,0.816,6,-7.034,1,0.0432,0.0137,2.04e-4,0.328,0.253,134.989
61,0.767,0.477,7,-8.318,0,0.0475,0.0383,7.15e-5,0.156,0.556,123.015
63,0.781,0.855,8,-4.853,0,0.232,0.327,2.48e-4,0.247,0.311,118.112
58,0.431,0.877,8,-5.677,0,0.121,0.041,0.00128,0.126,0.484,159.897
41,0.439,0.792,8,-5.937,0,0.34,0.197,2.97e-5,0.36,0.202,128.265
63,0.478,0.848,1,-3.85,0,0.0431,0.0934,0,0.0925,0.48,149.936
37,0.408,0.879,8,-4.676,1,0.119,0.0112,7.03e-4,0.124,0.525,128.603
41,0.711,0.921,7,-3.708,1,0.0919,0.0235,3.91e-4,0.265,0.745,127.96
49,0.786,0.777,1,-4.529,1,0.0556,0.0323,0.0614,0.259,0.383,126.008
37,0.552,0.978,6,-4.398,0,0.0519,0.00129,0.102,0.234,0.308,125.993
41,0.783,0.738,7,-4.878,1,0.0343,0.00916,1.89e-4,0.0726,0.501,125.968
59,0.842,0.488,11,-7.856,0,0.0844,0.218,0.00718,0.0877,0.647,126.019
66,0.65,0.912,10,-4.588,0,0.0406,0.0241,0.8,0.293,0.191,129.999
49,0.653,0.945,5,-2.634,1,0.0959,0.00561,0.915,0.439,0.326,126.091
63,0.762,0.724,11,-6.309,0,0.0624,0.138,7.71e-5,0.187,0.775,132.051
49,0.66,0.88,1,-3.513,1,0.0698,0.0012,0,0.0782,0.392,104.971
52,0.677,0.881,1,-3.534,0,0.054,0.00445,0.0146,0.359,0.566,128.121
52,0.569,0.789,11,-4.607,1,0.123,0.564,0,0.294,0.603,160.014
51,0.629,0.884,5,-4.984,0,0.0431,0.00232,3.77e-5,0.359,0.455,125.961
2,0.708,0.849,2,-4.833,1,0.0602,0.00212,0.00488,0.0533,0.228,128.02
59,0.522,0.816,4,-3.156,0,0.0643,0.0126,4.19e-6,0.348,0.102,134.103
40,0.524,0.827,8,-5.17,1,0.059,0.00103,0.0267,0.0412,0.236,128.011
56,0.56,0.836,5,-4.022,0,0.0821,0.2,1.06e-6,0.314,0.38,127.643
59,0.507,0.887,5,-4.084,0,0.141,0.00731,0,0.562,0.336,128.015
34,0.792,0.856,10,-4.235,0,0.0353,0.135,0.00252,0.0997,0.358,126.043
42,0.741,0.928,7,-4.615,0,0.0835,0.00221,8.84e-4,0.407,0.346,126.016
47,0.74,0.771,3,-5.305,0,0.118,0.23,0.0137,0.106,0.592,124.104
56,0.672,0.73,2,-5.99,1,0.0472,0.24,4.17e-4,0.122,0.568,120.008
45,0.584,0.776,11,-4.565,0,0.0925,0.046,0,0.0638,0.367,167.956
45,0.757,0.867,0,-2.529,0,0.0362,0.0841,0.0992,0.125,0.499,125.962
2,0.389,0.915,6,-3.261,1,0.0456,7.52e-4,0.0133,0.122,0.0943,127.984
50,0.724,0.8,11,-4.705,1,0.0537,0.00356,0,0.318,0.393,127.971
60,0.758,0.746,0,-7.209,0,0.0285,0.442,8.34e-4,0.154,0.658,137.968
46,0.8,0.86,0,-3.796,0,0.0446,0.306,2.19e-4,0.24,0.853,108.009
36,0.702,0.862,1,-3.941,0,0.0333,0.0546,4.47e-5,0.0995,0.711,108.006
48,0.78,0.938,0,-4.034,1,0.0791,0.071,0.144,0.154,0.407,127
34,0.496,0.814,7,-5.643,1,0.0488,0.0235,0,0.121,0.277,179.977
37,0.622,0.942,11,-1.945,0,0.0422,0.0497,0.00336,0.138,0.589,125.946
46,0.617,0.756,11,-5.611,1,0.0441,0.203,1.09e-5,0.072,0.571,127.961
40,0.569,0.493,6,-4.89,0,0.0443,0.0196,1e-4,0.0417,0.242,125.967
37,0.666,0.869,7,-3.972,1,0.0363,0.00664,0,0.0741,0.633,118.031
56,0.634,0.632,5,-4.52,0,0.0313,0.0129,4.53e-4,0.116,0.449,128.075
1,0.651,0.798,0,-4.401,1,0.0278,0.00566,0.0106,0.121,0.291,128.043
52,0.506,0.726,5,-5.964,0,0.0366,0.00308,8.05e-5,0.266,0.266,128.044
36,0.567,0.917,3,-2.13,0,0.0342,0.0332,0,0.141,0.317,127.998
34,0.403,0.875,7,-2.46,1,0.0703,0.238,0,0.168,0.642,128.222
1,0.76,0.885,7,-4.107,1,0.0678,0.0205,9.42e-4,0.0795,0.623,123.97
57,0.606,0.941,1,-3.203,1,0.0895,0.00401,0.136,0.398,0.396,128.018
50,0.528,0.939,3,-2.463,0,0.0987,0.00566,0,0.0982,0.402,150.093
1,0.573,0.794,7,-4.315,1,0.252,0.0901,0,0.277,0.425,128.004
56,0.345,0.955,11,-2.257,0,0.088,0.0594,0.642,0.132,0.115,139.927
67,0.636,0.789,10,-4.905,0,0.0892,0.0834,8.96e-4,0.391,0.4,128.028
54,0.72,0.929,0,-3.879,0,0.0447,0.042,0.00681,0.0935,0.623,127.985
25,0.479,0.898,6,-4.077,0,0.0431,4.87e-5,0.144,0.0673,0.311,128.088
37,0.769,0.682,9,-4.987,0,0.295,0.00145,0,0.0391,0.732,127.944
41,0.585,0.938,7,-4.887,0,0.286,0.00926,6.15e-4,0.194,0.164,128.069
49,0.871,0.852,11,-4.958,1,0.0586,0.131,0.00111,0.0923,0.732,126.011
62,0.783,0.789,6,-3.899,0,0.0797,0.135,0.33,0.213,0.853,128.019
31,0.764,0.922,7,-5.916,1,0.0975,0.00169,0.144,0.33,0.295,128.03
25,0.715,0.962,0,-4.716,1,0.163,0.00792,0.669,0.251,0.315,125.964
58,0.752,0.957,9,-4.305,1,0.0512,0.00358,0.758,0.0941,0.91,123.993
36,0.774,0.88,10,-4.35,1,0.0572,0.00568,0.859,0.0795,0.911,124.011
47,0.764,0.908,7,-3.976,1,0.0735,0.00862,0.742,0.0977,0.354,124.019
24,0.668,0.971,5,-1.881,1,0.145,0.00432,0.605,0.0477,0.543,126.979
31,0.757,0.994,1,-3.638,1,0.191,0.0123,0.873,0.52,0.137,123.934
43,0.673,0.983,7,-5.613,1,0.0718,0.001,0.842,0.104,0.379,124.998
46,0.715,0.953,11,-4.468,0,0.105,3.73e-4,0.69,0.205,0.269,126.041
45,0.74,0.945,7,-7.164,1,0.0638,0.0116,0.82,0.322,0.557,124.994
33,0.667,0.975,11,-5.035,1,0.109,0.0268,0.879,0.158,0.0392,126.012
34,0.763,0.98,11,-4.55,1,0.0567,0.00854,0.451,0.0327,0.517,130.024
41,0.747,0.796,0,-9.075,0,0.0514,0.0027,0.433,0.201,0.245,126.039
54,0.772,0.974,0,-4.444,1,0.0677,0.0214,0.873,0.0901,0.961,126.005
34,0.732,0.868,4,-4.168,1,0.178,0.0559,0.362,0.126,0.591,126.001
31,0.722,0.949,1,-4.566,1,0.0536,0.00319,0.107,0.134,0.605,128.002
29,0.663,0.985,1,-4.355,1,0.0741,0.00139,0.762,0.291,0.503,125.968
29,0.83,0.881,7,-4.628,1,0.105,0.0289,0.823,0.356,0.685,125.992
38,0.788,0.806,0,-6.074,1,0.116,0.00511,0.92,0.309,0.374,122.966
58,0.805,0.918,7,-3.1,0,0.0324,0.0174,0.786,0.0842,0.657,125.98
43,0.825,0.95,10,-3.743,0,0.0615,0.00381,0.0394,0.0276,0.939,126.022
35,0.79,0.946,7,-3.527,1,0.171,0.00141,0.269,0.173,0.276,128.049
42,0.701,0.746,6,-6.887,1,0.0346,0.0407,6.99e-4,0.178,0.546,120.016
