speaker,background,type,gender,debate,day,order,sentence,PERSON,ORG,GPE,NORP,LAW,LOC,polarity_sentiment,dem_candidate_full_name
Pete Buttigieg,,Candidate,male,3,1,565,"You know, I served under General Dunford, way under General Dunford, in Afghanistan.",Dunford,,Afghanistan;,,,,0.05000000000000002,
Pete Buttigieg,,Candidate,male,3,1,565,"You know, I served under General Dunford, way under General Dunford, in Afghanistan.",Dunford,,Afghanistan;,,,,0.05000000000000002,
Pete Buttigieg,,Candidate,male,3,1,824,"You know, as a military officer serving under ""don't ask/don't tell,"" and as an elected official in the state of Indiana when Mike Pence was governor, at a certain point, when it came to professional setbacks, I had to wonder whether just acknowledging who I was, was going to be the ultimate career-ending professional setback.",Mike Pence,,Indiana;,,,,0.06285714285714286,
Pete Buttigieg,,Candidate,male,4,1,42,"But everyone on this stage, by definition, is competing to be a president for after the Trump presidency.",Trump,,,,,,0.0,
Pete Buttigieg,,Candidate,male,4,1,42,"I want you to picture what it's going to be like, what it's actually going to feel like in this country the first day the sun comes up after Donald Trump has been president.",Donald Trump,,,,,,0.125,
Pete Buttigieg,,Candidate,male,4,1,98,No plan has been laid out to explain how a multi-trillion-dollar hole in this Medicare for all plan that Senator Warren is putting forward is supposed to get filled in.,Warren,Medicare;,,,,,0.4,Elizabeth Warren
Pete Buttigieg,,Candidate,male,4,1,378,"No, you can embrace -- or you can put an end to endless war without embracing Donald Trump's policy, as you're doing.",Donald Trump's,,,,,,-0.125,
Pete Buttigieg,,Candidate,male,4,1,811,That's part of how a guy like Donald Trump managed to get within cheating distance of the Oval Office in the first place.,Donald Trump,,,,,,0.25,
Pete Buttigieg,,Candidate,male,4,1,812,But I also don't agree with Senator Warren that the only way forward is infinite partisan combat.,Warren,,,,,,0.0,Elizabeth Warren
Pete Buttigieg,,Candidate,male,4,1,918,"And I'm asking for your vote to be that president, when the dust clears over the rubble of our norms and institutions at the end of the Trump presidency, pick up the pieces and guide us toward a better future.",Trump,,,,,,0.25,
Pete Buttigieg,,Candidate,male,5,1,28,"We are absolutely going to confront this president for his wrongdoing, but we're also each running to be the president who will lead this country after the Trump presidency comes to an end one way or the other.",Trump,,,,,,0.037500000000000006,
Pete Buttigieg,,Candidate,male,5,1,29,"I'm running to be the president for that day the sun comes up and the Trump presidency is behind us, which will be a tender moment in the life of this country.",Trump,,,,,,-0.4,
Pete Buttigieg,,Candidate,male,5,1,29,"And we are going to have to unify a nation that will be as divided as ever and, while doing it, address big issues that didn't take a vacation for the impeachment process or for the Trump presidency as a whole: a climate approaching the point of no return, the fact we've still got to act on health care, kids learning active shooter drills before they learn to read, and an economy where even when the Dow Jones is looking good, far too many Americans have to fight like hell just to hold on to what they've got.",Trump,Dow Jones;,,Americans;,,,0.19523809523809524,
Pete Buttigieg,,Candidate,male,5,1,80,"Well, as President Obama commented recently, we are now in a different reality than we were even 12 years ago.",Obama,,,,,,0.0,
Pete Buttigieg,,Candidate,male,5,1,82,"And I believe that commanding people to accept that option, whether we wait three years, as Senator Warren has proposed, or whether you do it right out of the gate, is not the right approach to unify the American people around a very, very big transformation that we now have an opportunity to deliver.",Warren,,,American;,,,0.14285714285714285,Elizabeth Warren
Pete Buttigieg,,Candidate,male,5,1,164,Because I have the right experience to take on Donald Trump.,Donald Trump,,,,,,0.2857142857142857,
Pete Buttigieg,,Candidate,male,5,1,490,"Now, the House of Representatives passed a pro-democracy, anti-corruption bill, which is one of many good bills to die in Mitch McConnell's hands in the United States Senate.",Mitch McConnell's,Senate;the House of Representatives;,United States;,,,,0.6,
Pete Buttigieg,,Candidate,male,5,1,518,One of the foreign leaders you mentioned meeting was Bashar al-Assad.,Bashar al-Assad,,,,,,-0.125,
Pete Buttigieg,,Candidate,male,5,1,524,Like Donald Trump who met with Kim.,Kim,,,,,,0.0,
Pete Buttigieg,,Candidate,male,5,1,524,Like Donald Trump who met with Kim.,Donald Trump,,,,,,0.0,
Pete Buttigieg,,Candidate,male,5,1,603,"Well, first of all, I want to remark that we're in the city of Atlanta, a city where a great local leader, Maynard Jackson, helped create the black middle class that Atlanta is known by, by ensuring that taxpayer dollars were spent in a way that reflected the need to expand opportunity to those who were excluded.",Maynard Jackson,,Atlanta;Atlanta;,,,,0.13055555555555556,
Pete Buttigieg,,Candidate,male,5,1,605,I'm not only running to defeat Donald Trump.,Donald Trump,,,,,,0.0,
Pete Buttigieg,,Candidate,male,5,1,605,"I am running to prepare for the day that begins when Donald Trump has left office, to launch the era that must come after Trump.",Donald Trump,,,,,,0.0,
Pete Buttigieg,,Candidate,male,6,1,272,"Look, for the president to let it be known that his silence, whether it's on the rounding up of Muslim Uighurs in Xinjiang, putting them into camps, or the aspirations of the people of Hong Kong for democracy, for him to let China know that his silence can be purchased is trashing American values.",Uighurs,,China;Hong Kong;Xinjiang;,American;Muslim;,,,0.0,
Pete Buttigieg,,Candidate,male,6,1,383,"Donald Trump and his allies have made it abundantly clear that they will stop at nothing, not even foreign interference to hold onto power.",Donald Trump,,,,,,-0.01249999999999999,
Pete Buttigieg,,Candidate,male,6,1,384,This is our only chance to defeat Donald Trump.,Donald Trump,,,,,,0.0,
Pete Buttigieg,,Candidate,male,6,1,385,I'm not going to turn away anyone who wants to help us defeat Donald Trump.,Donald Trump,,,,,,0.2,
Pete Buttigieg,,Candidate,male,6,1,398,We need the support from everybody who is committed to helping us defeat Donald Trump.,Donald Trump,,,,,,0.0,
Pete Buttigieg,,Candidate,male,6,1,410,"So to denounce the same kind of fundraising guidelines that President Obama went by, that Speaker Pelosi goes by, that you yourself went by until not long ago, in order to build the Democratic Party and build a campaign ready for the fight of our lives, these purity tests shrink the stakes of the most important election...",Pelosi,the Democratic Party;,,,,,0.28750000000000003,
Pete Buttigieg,,Candidate,male,6,1,410,"So to denounce the same kind of fundraising guidelines that President Obama went by, that Speaker Pelosi goes by, that you yourself went by until not long ago, in order to build the Democratic Party and build a campaign ready for the fight of our lives, these purity tests shrink the stakes of the most important election...",Obama,the Democratic Party;,,,,,0.28750000000000003,
Pete Buttigieg,,Candidate,male,6,1,540,"If you want to talk about the capacity to win, try putting together a coalition to bring you back to office with 80 percent of the vote as a gay dude in Mike Pence's Indiana.",Mike Pence's,,Indiana;,,,,0.4055555555555556,
Pete Buttigieg,,Candidate,male,6,1,560,So I very much agree with Senator Warren on raising more tax revenue from millionaires and billionaires.,Warren,,,,,,0.38,Elizabeth Warren
Pete Buttigieg,,Candidate,male,6,1,651,"And I'm glad that the name of Barbara Lee was mentioned, not only because of what she's talked about years ago.",Barbara Lee,,,,,,0.25,
Pete Buttigieg,,Candidate,male,6,1,802,So the nominee is going to have to do two things: defeat Donald Trump and unite the country as president.,Donald Trump,,,,,,0.0,
Pete Buttigieg,,Candidate,male,6,1,803,And I am seeing more and more people who maybe have not felt welcome in the Democratic Party before but belong here now because they're definitely not on board with what's going on in the Trump White House.,Trump,White House;the Democratic Party;,,,,,0.36,
Pete Buttigieg,,Candidate,male,7,1,101,"But unfortunately, President Trump has made it much harder for the next president to achieve that goal.",Trump,,,,,,-0.2,
Pete Buttigieg,,Candidate,male,7,1,109,"Despite this president's coziness with Vladimir Putin, we actually seem to be further away from being able to work with Russia on things like the renewal of START.",Vladimir Putin,,Russia;,,,,0.16666666666666666,
Pete Buttigieg,,Candidate,male,7,1,549,"And now, nationally, I am proud that my campaign is co-chaired by a member of the Congressional Black Caucus, and to have support right here in Iowa from some of the most recognizable black elected leaders, from Mayor Hart of Waterloo to former Representative Berry in Black Hawk County.",Berry,the Congressional Black Caucus;,Black Hawk County;Waterloo;Iowa;,,,,0.1669642857142857,
Pete Buttigieg,,Candidate,male,7,1,549,"And now, nationally, I am proud that my campaign is co-chaired by a member of the Congressional Black Caucus, and to have support right here in Iowa from some of the most recognizable black elected leaders, from Mayor Hart of Waterloo to former Representative Berry in Black Hawk County.",Hart,the Congressional Black Caucus;,Black Hawk County;Waterloo;Iowa;,,,,0.1669642857142857,
Pete Buttigieg,,Candidate,male,7,1,566,"I'm ready to take on Donald Trump because, when he gets to the tough talk and the chest-thumping, he'll have to stand next to an American war veteran and explain how he pretended bone spurs made him ineligible to serve.",Donald Trump,,,American;,,,-0.03777777777777778,
Pete Buttigieg,,Candidate,male,7,1,571,"If a guy like Donald Trump keeps trying to use religion to somehow recruit Christianity into the GOP, I will be standing there not afraid to talk about a different way to answer the call of faith and insist that God does not belong to a political party.",Donald Trump,GOP;Christianity;,,,,,0.1,
Pete Buttigieg,,Candidate,male,7,1,613,"This is our moment, this is our one shot to defeat Donald Trump, and to do it by such a big margin that we send Trumpism into the dust bin of history, too.",Trumpism,,,,,,0.0,
Pete Buttigieg,,Candidate,male,7,1,613,"This is our moment, this is our one shot to defeat Donald Trump, and to do it by such a big margin that we send Trumpism into the dust bin of history, too.",Donald Trump,,,,,,0.0,
Pete Buttigieg,,Candidate,male,8,1,23,"And politically, we're facing a fundamentally new problem with President Donald Trump.",Donald Trump,,,,,,0.06818181818181818,
Pete Buttigieg,,Candidate,male,8,1,29,"There's a historic majority right now, even broader than what was available to President Obama a decade ago.",Obama,,,,,,0.22857142857142854,
Pete Buttigieg,,Candidate,male,8,1,84,"This is not about Hunter Biden, or vice president Biden, or any Biden.",Biden,,,,,,0.0,Joe Biden
Pete Buttigieg,,Candidate,male,8,1,84,"This is not about Hunter Biden, or vice president Biden, or any Biden.",Biden,,,,,,0.0,Joe Biden
Pete Buttigieg,,Candidate,male,8,1,84,"This is not about Hunter Biden, or vice president Biden, or any Biden.",Hunter Biden,,,,,,0.0,
Pete Buttigieg,,Candidate,male,8,1,108,"In the situation that we saw with President Trump's decision, there is no evidence that that made our country safer.",Trump,,,,,,0.0,
Pete Buttigieg,,Candidate,male,8,1,108,"Look, I feel very strongly about the campaign of murder and mayhem that General Soleimani and his units have perpetrated.",Soleimani,,,,,,0.3066666666666667,
Pete Buttigieg,,Candidate,male,8,1,108,"This president has moved us this much closer to the brink of war, but it didn't start with the Soleimani strike.",Soleimani,,,,,,0.2,
